year,district,crop,latitude,longitude,area_ha,yield_t_ha,weather_05_d1_temp_min,weather_05_d1_temp_mean,weather_05_d1_temp_max,weather_05_d1_precipitation_mm,weather_05_d1_humidity_mean,weather_05_d1_wind_mean_ms,weather_05_d1_wind_max_ms,weather_05_d1_sukhovei_fraction,weather_05_d1_gdd_base5,weather_05_d1_gwetroot,weather_05_d1_precip_anomaly_pct,weather_05_d1_precip_anomaly_z,weather_05_d2_temp_min,weather_05_d2_temp_mean,weather_05_d2_temp_max,weather_05_d2_precipitation_mm,weather_05_d2_humidity_mean,weather_05_d2_wind_mean_ms,weather_05_d2_wind_max_ms,weather_05_d2_sukhovei_fraction,weather_05_d2_gdd_base5,weather_05_d2_gwetroot,weather_05_d2_precip_anomaly_pct,weather_05_d2_precip_anomaly_z,weather_05_d3_temp_min,weather_05_d3_temp_mean,weather_05_d3_temp_max,weather_05_d3_precipitation_mm,weather_05_d3_humidity_mean,weather_05_d3_wind_mean_ms,weather_05_d3_wind_max_ms,weather_05_d3_sukhovei_fraction,weather_05_d3_gdd_base5,weather_05_d3_gwetroot,weather_05_d3_precip_anomaly_pct,weather_05_d3_precip_anomaly_z,weather_06_d1_temp_min,weather_06_d1_temp_mean,weather_06_d1_temp_max,weather_06_d1_precipitation_mm,weather_06_d1_humidity_mean,weather_06_d1_wind_mean_ms,weather_06_d1_wind_max_ms,weather_06_d1_sukhovei_fraction,weather_06_d1_gdd_base5,weather_06_d1_gwetroot,weather_06_d1_precip_anomaly_pct,weather_06_d1_precip_anomaly_z,weather_06_d2_temp_min,weather_06_d2_temp_mean,weather_06_d2_temp_max,weather_06_d2_precipitation_mm,weather_06_d2_humidity_mean,weather_06_d2_wind_mean_ms,weather_06_d2_wind_max_ms,weather_06_d2_sukhovei_fraction,weather_06_d2_gdd_base5,weather_06_d2_gwetroot,weather_06_d2_precip_anomaly_pct,weather_06_d2_precip_anomaly_z,weather_06_d3_temp_min,weather_06_d3_temp_mean,weather_06_d3_temp_max,weather_06_d3_precipitation_mm,weather_06_d3_humidity_mean,weather_06_d3_wind_mean_ms,weather_06_d3_wind_max_ms,weather_06_d3_sukhovei_fraction,weather_06_d3_gdd_base5,weather_06_d3_gwetroot,weather_06_d3_precip_anomaly_pct,weather_06_d3_precip_anomaly_z,weather_07_d1_temp_min,weather_07_d1_temp_mean,weather_07_d1_temp_max,weather_07_d1_precipitation_mm,weather_07_d1_humidity_mean,weather_07_d1_wind_mean_ms,weather_07_d1_wind_max_ms,weather_07_d1_sukhovei_fraction,weather_07_d1_gdd_base5,weather_07_d1_gwetroot,weather_07_d1_precip_anomaly_pct,weather_07_d1_precip_anomaly_z,weather_07_d2_temp_min,weather_07_d2_temp_mean,weather_07_d2_temp_max,weather_07_d2_precipitation_mm,weather_07_d2_humidity_mean,weather_07_d2_wind_mean_ms,weather_07_d2_wind_max_ms,weather_07_d2_sukhovei_fraction,weather_07_d2_gdd_base5,weather_07_d2_gwetroot,weather_07_d2_precip_anomaly_pct,weather_07_d2_precip_anomaly_z,weather_07_d3_temp_min,weather_07_d3_temp_mean,weather_07_d3_temp_max,weather_07_d3_precipitation_mm,weather_07_d3_humidity_mean,weather_07_d3_wind_mean_ms,weather_07_d3_wind_max_ms,weather_07_d3_sukhovei_fraction,weather_07_d3_gdd_base5,weather_07_d3_gwetroot,weather_07_d3_precip_anomaly_pct,weather_07_d3_precip_anomaly_z,weather_08_d1_temp_min,weather_08_d1_temp_mean,weather_08_d1_temp_max,weather_08_d1_precipitation_mm,weather_08_d1_humidity_mean,weather_08_d1_wind_mean_ms,weather_08_d1_wind_max_ms,weather_08_d1_sukhovei_fraction,weather_08_d1_gdd_base5,weather_08_d1_gwetroot,weather_08_d1_precip_anomaly_pct,weather_08_d1_precip_anomaly_z,weather_08_d2_temp_min,weather_08_d2_temp_mean,weather_08_d2_temp_max,weather_08_d2_precipitation_mm,weather_08_d2_humidity_mean,weather_08_d2_wind_mean_ms,weather_08_d2_wind_max_ms,weather_08_d2_sukhovei_fraction,weather_08_d2_gdd_base5,weather_08_d2_gwetroot,weather_08_d2_precip_anomaly_pct,weather_08_d2_precip_anomaly_z,weather_08_d3_temp_min,weather_08_d3_temp_mean,weather_08_d3_temp_max,weather_08_d3_precipitation_mm,weather_08_d3_humidity_mean,weather_08_d3_wind_mean_ms,weather_08_d3_wind_max_ms,weather_08_d3_sukhovei_fraction,weather_08_d3_gdd_base5,weather_08_d3_gwetroot,weather_08_d3_precip_anomaly_pct,weather_08_d3_precip_anomaly_z,weather_09_d1_temp_min,weather_09_d1_temp_mean,weather_09_d1_temp_max,weather_09_d1_precipitation_mm,weather_09_d1_humidity_mean,weather_09_d1_wind_mean_ms,weather_09_d1_wind_max_ms,weather_09_d1_sukhovei_fraction,weather_09_d1_gdd_base5,weather_09_d1_gwetroot,weather_09_d1_precip_anomaly_pct,weather_09_d1_precip_anomaly_z,weather_09_d2_temp_min,weather_09_d2_temp_mean,weather_09_d2_temp_max,weather_09_d2_precipitation_mm,weather_09_d2_humidity_mean,weather_09_d2_wind_mean_ms,weather_09_d2_wind_max_ms,weather_09_d2_sukhovei_fraction,weather_09_d2_gdd_base5,weather_09_d2_gwetroot,weather_09_d2_precip_anomaly_pct,weather_09_d2_precip_anomaly_z,weather_09_d3_temp_min,weather_09_d3_temp_mean,weather_09_d3_temp_max,weather_09_d3_precipitation_mm,weather_09_d3_humidity_mean,weather_09_d3_wind_mean_ms,weather_09_d3_wind_max_ms,weather_09_d3_sukhovei_fraction,weather_09_d3_gdd_base5,weather_09_d3_gwetroot,weather_09_d3_precip_anomaly_pct,weather_09_d3_precip_anomaly_z,weather_10_d1_temp_min,weather_10_d1_temp_mean,weather_10_d1_temp_max,weather_10_d1_precipitation_mm,weather_10_d1_humidity_mean,weather_10_d1_wind_mean_ms,weather_10_d1_wind_max_ms,weather_10_d1_sukhovei_fraction,weather_10_d1_gdd_base5,weather_10_d1_gwetroot,weather_10_d1_precip_anomaly_pct,weather_10_d1_precip_anomaly_z,weather_10_d2_temp_min,weather_10_d2_temp_mean,weather_10_d2_temp_max,weather_10_d2_precipitation_mm,weather_10_d2_humidity_mean,weather_10_d2_wind_mean_ms,weather_10_d2_wind_max_ms,weather_10_d2_sukhovei_fraction,weather_10_d2_gdd_base5,weather_10_d2_gwetroot,weather_10_d2_precip_anomaly_pct,weather_10_d2_precip_anomaly_z,soil_clay_0_5cm,soil_phh2o_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_soc_0_5cm,yield_lag_1,yield_lag_2,yield_lag_3
2024,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,1.91,2.2199999999999998,7.959999999999999,12.930000000000001,15.0,64.7,4.429,9.23,0.0,31.9,0.772,0.0,0.0,5.0,11.2,16.43,47.599999999999994,63.9,3.682,10.18,0.0,62.0,0.735,0.0,0.0,3.4272727272727277,8.418181818181818,13.045454545454545,38.4,74.0,3.8445454545454543,10.6,0.0,38.0,0.7481818181818182,0.0,0.0,12.4,17.16,21.79,42.300000000000004,74.9,3.626,7.6,0.0,121.6,0.749,0.0,0.0,14.059999999999999,19.35,24.03,26.3,72.5,3.4240000000000004,7.41,0.0,143.5,0.733,0.0,0.0,15.39,19.77,24.44,14.1,68.4,4.306,9.57,0.0,147.7,0.696,0.0,0.0,13.690000000000001,17.55,21.57,58.3,80.5,3.569,6.27,0.0,125.5,0.693,0.0,0.0,15.87,19.81,23.7,47.4,76.7,3.633,6.14,0.0,148.1,0.663,0.0,0.0,13.509090909090908,17.827272727272728,22.463636363636365,18.0,74.54545454545455,3.963636363636364,8.6,0.0,141.1,0.6427272727272727,0.0,0.0,14.24,18.080000000000002,21.94,38.7,76.2,3.242,6.76,0.0,130.8,0.604,0.0,0.0,11.55,15.09,19.419999999999998,22.200000000000003,77.8,3.6479999999999997,8.63,0.0,100.9,0.61,0.0,0.0,9.572727272727272,13.009090909090908,16.509090909090908,18.3,82.9090909090909,3.5854545454545454,6.99,0.0,88.1,0.6227272727272727,0.0,0.0,7.32,10.190000000000001,13.38,24.8,84.1,4.144,7.26,0.0,51.9,0.642,0.0,0.0,4.83,9.91,14.75,3.7,75.8,3.036,6.5,0.0,49.1,0.637,0.0,0.0,3.62,8.52,13.959999999999999,2.5,64.3,3.787,8.11,0.0,37.6,0.62,0.0,0.0,1.8599999999999999,8.09,13.719999999999999,0.0,56.0,3.471,6.53,0.0,32.7,0.604,0.0,0.0,-6.4,-3.34,0.43999999999999995,11.8,74.4,4.686,8.2,0.0,0.0,0.6,0.0,0.0,,,,,,0.8400000000000001,1.53796,0.98275
2025,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,2.1,7.970000000000001,14.459999999999999,20.61,26.200000000000003,53.1,4.174,8.6,0.0,94.6,0.6910000000000001,0.0,0.0,10.65,16.119999999999997,21.56,10.3,67.6,4.019,7.58,0.0,111.2,0.699,0.0,0.0,8.80909090909091,14.381818181818181,19.427272727272726,17.0,59.81818181818182,4.202727272727272,10.56,0.0,103.2,0.6927272727272727,0.0,0.0,12.45,18.22,23.05,14.9,61.1,3.3199999999999994,7.59,0.0,132.2,0.643,0.0,0.0,16.25,21.16,26.380000000000003,25.599999999999998,64.7,3.409,7.19,0.0,161.6,0.598,0.0,0.0,12.46,16.5,20.4,21.6,63.4,3.694,10.31,0.0,115.0,0.579,0.0,0.0,14.280000000000001,19.6,23.97,4.300000000000001,66.0,3.406,8.17,0.0,146.0,0.547,0.0,0.0,12.559999999999999,17.169999999999998,21.5,16.1,70.2,3.7299999999999995,7.57,0.0,121.7,0.526,0.0,0.0,13.836363636363636,18.045454545454547,22.554545454545455,57.5,74.0909090909091,3.0645454545454545,6.42,0.0,143.5,0.5390909090909092,0.0,0.0,10.540000000000001,15.25,19.759999999999998,4.4,73.0,3.435,6.65,0.0,102.5,0.546,0.0,0.0,12.11,16.1,20.669999999999998,54.1,76.2,3.558,8.26,0.0,111.0,0.577,0.0,0.0,11.727272727272727,16.263636363636365,20.663636363636364,8.299999999999999,67.63636363636364,3.488181818181818,7.28,0.0,123.9,0.5663636363636364,0.0,0.0,9.73,13.919999999999998,18.169999999999998,18.4,70.4,3.553,7.06,0.0,89.2,0.568,0.0,0.0,5.58,10.3,14.73,5.9,70.7,3.041,6.52,0.0,53.0,0.586,0.0,0.0,5.79,9.959999999999999,14.38,9.399999999999999,67.3,3.7030000000000003,7.11,0.0,61.0,0.579,0.0,0.0,-1.3,3.09,7.959999999999999,3.1,67.5,3.5409999999999995,8.04,0.0,1.0,0.583,0.0,0.0,-6.12,-2.4,2.42,0.0,67.8,4.628,6.79,0.0,0.0,0.58,0.0,0.0,,,,,,1.91,0.8400000000000001,1.53796
1997,Есильский,Пшеница,51.95,66.4,175.0,0.6799999999999999,7.19,11.78,16.09,33.4,66.0,4.297,10.13,0.0,67.8,0.485,0.0,0.0,6.409999999999999,11.64,16.619999999999997,21.8,67.5,3.2359999999999998,7.03,0.0,66.4,0.488,0.0,0.0,12.772727272727273,20.145454545454545,26.29090909090909,0.9,51.72727272727273,2.938181818181818,8.96,0.0,166.6,0.4627272727272727,0.0,0.0,12.95,20.21,26.46,0.1,34.7,4.025,7.57,0.2,152.1,0.43600000000000005,0.0,0.0,13.729999999999999,20.77,26.910000000000004,17.5,46.0,3.7350000000000003,8.41,0.0,157.7,0.42299999999999993,0.0,0.0,15.680000000000001,21.65,26.53,3.4000000000000004,51.3,3.649,7.58,0.0,166.5,0.426,0.0,0.0,15.65,20.47,25.1,30.400000000000002,58.4,4.0329999999999995,7.86,0.0,154.7,0.43,0.0,0.0,14.36,19.36,23.75,2.4,54.2,3.621,6.44,0.0,143.6,0.434,0.0,0.0,14.19090909090909,19.836363636363636,24.472727272727273,10.0,43.45454545454545,3.446363636363636,7.26,0.09090909090909091,163.2,0.4163636363636364,0.0,0.0,15.87,20.96,25.8,5.6,49.4,3.929,8.28,0.0,159.6,0.41200000000000003,0.0,0.0,14.63,20.59,25.65,2.8,44.7,3.4590000000000005,8.16,0.0,155.9,0.4109999999999999,0.0,0.0,11.018181818181818,16.599999999999998,21.37272727272727,1.4000000000000001,51.0,4.256363636363637,8.41,0.0,127.6,0.4081818181818182,0.0,0.0,5.29,10.25,15.41,11.299999999999999,61.1,2.872,7.38,0.0,52.5,0.41,0.0,0.0,10.4,15.45,20.8,4.9,50.1,3.6369999999999996,7.17,0.0,104.5,0.41200000000000003,0.0,0.0,10.290000000000001,15.45,21.32,2.8000000000000003,44.4,3.843,8.2,0.0,104.5,0.4109999999999999,0.0,0.0,8.95,13.34,18.09,4.4,48.6,4.289,9.13,0.0,83.4,0.40499999999999997,0.0,0.0,5.5,9.32,14.219999999999999,3.8,76.0,4.424,10.65,0.0,21.6,0.418,0.0,0.0,,,,,,,,
1998,Есильский,Пшеница,51.95,66.4,175.0,0.29,4.25,11.1,17.36,6.1,54.2,3.838,7.75,0.0,69.4,0.493,0.0,0.0,3.5,9.67,15.39,8.4,52.0,4.75,10.03,0.0,49.4,0.483,0.0,0.0,11.1,19.636363636363637,26.454545454545453,0.8,39.36363636363637,3.277272727272727,7.92,0.09090909090909091,161.0,0.4572727272727273,0.0,0.0,13.7,20.91,26.6,7.1,38.2,3.588,8.03,0.0,159.1,0.433,0.0,0.0,18.04,24.47,29.869999999999997,7.4,49.9,3.897,6.32,0.0,194.7,0.429,0.0,0.0,17.09,23.490000000000002,29.060000000000002,5.4,48.6,3.3480000000000003,7.29,0.0,184.9,0.41200000000000003,0.0,0.0,18.98,25.22,31.21,7.2,46.2,3.714,7.19,0.0,202.2,0.41899999999999993,0.0,0.0,19.69,24.79,29.339999999999996,12.8,55.8,3.349,6.4,0.0,197.9,0.404,0.0,0.0,21.245454545454546,27.345454545454547,32.64545454545455,0.4,34.72727272727273,4.611818181818181,7.51,0.36363636363636365,245.8,0.3972727272727273,0.0,0.0,22.740000000000002,28.810000000000002,34.32,1.4,35.5,3.0420000000000003,7.2,0.0,238.1,0.39,0.0,0.0,15.14,19.9,24.69,9.0,49.9,2.931,7.21,0.0,149.0,0.40099999999999997,0.0,0.0,15.145454545454545,21.263636363636365,26.80909090909091,0.30000000000000004,37.36363636363637,3.477272727272727,6.7,0.09090909090909091,178.9,0.4,0.0,0.0,9.91,13.76,17.78,16.1,60.2,3.221,7.86,0.0,87.6,0.4,0.0,0.0,6.21,12.959999999999999,19.71,0.8999999999999999,43.0,2.95,6.55,0.0,79.6,0.4,0.0,0.0,4.8,9.05,12.95,2.9000000000000004,49.7,4.220000000000001,10.59,0.0,40.5,0.4,0.0,0.0,2.04,5.5,9.7,13.6,58.0,5.587,10.61,0.0,22.7,0.40700000000000003,0.0,0.0,3.96,7.0,9.620000000000001,3.8,65.6,5.228,8.21,0.0,10.2,0.41,0.0,0.0,,,,,,0.6799999999999999,,
1999,Есильский,Пшеница,51.95,66.4,175.0,1.04,5.13,11.27,17.09,13.7,54.2,4.207,9.81,0.0,64.7,0.47000000000000003,0.0,0.0,7.2700000000000005,14.77,21.06,5.1,44.8,4.6770000000000005,10.85,0.0,97.7,0.45999999999999996,0.0,0.0,9.790909090909091,15.69090909090909,20.8,8.2,55.63636363636363,3.4454545454545453,7.58,0.0,117.60000000000001,0.44636363636363635,0.0,0.0,11.84,17.57,22.240000000000002,6.9,49.0,4.245,10.18,0.0,125.7,0.44699999999999995,0.0,0.0,8.25,13.080000000000002,17.59,27.900000000000002,60.2,3.8579999999999997,9.49,0.0,80.8,0.44400000000000006,0.0,0.0,13.040000000000001,17.240000000000002,21.43,53.1,71.1,4.604,8.46,0.0,122.39999999999999,0.471,0.0,0.0,17.21,22.369999999999997,27.580000000000002,11.700000000000001,55.5,3.8689999999999998,6.48,0.0,173.7,0.446,0.0,0.0,13.63,17.25,21.07,65.89999999999999,77.0,3.6439999999999997,8.6,0.0,122.5,0.469,0.0,0.0,16.62727272727273,22.61818181818182,27.545454545454547,2.0,68.0,2.652727272727273,4.74,0.0,193.8,0.4481818181818182,0.0,0.0,15.36,19.669999999999998,24.46,10.2,61.0,3.7909999999999995,7.46,0.0,146.7,0.43,0.0,0.0,14.469999999999999,21.05,27.23,7.8999999999999995,50.5,3.164,6.94,0.0,160.5,0.434,0.0,0.0,13.863636363636363,20.463636363636365,26.400000000000002,0.0,42.36363636363637,3.5745454545454547,8.16,0.09090909090909091,170.1,0.41363636363636364,0.0,0.0,9.39,13.73,18.44,18.7,64.2,4.057,9.43,0.0,87.3,0.42299999999999993,0.0,0.0,12.17,15.569999999999999,19.94,15.4,63.8,3.026,6.76,0.0,105.7,0.429,0.0,0.0,6.609999999999999,10.08,14.059999999999999,4.8,62.3,2.95,7.65,0.0,50.800000000000004,0.42299999999999993,0.0,0.0,8.26,12.47,17.479999999999997,1.0,70.0,2.931,5.69,0.0,74.7,0.42000000000000004,0.0,0.0,7.459999999999999,12.2,18.240000000000002,2.0999999999999996,51.0,3.992,7.34,0.0,36.0,0.42000000000000004,0.0,0.0,,,,,,0.29,0.6799999999999999,
2000,Есильский,Пшеница,51.95,66.4,175.0,0.51,3.9799999999999995,9.309999999999999,14.5,12.399999999999999,53.2,4.612,10.26,0.0,43.3,0.466,0.0,0.0,5.65,10.809999999999999,15.38,11.9,59.5,4.889,11.68,0.0,58.1,0.46299999999999997,0.0,0.0,8.399999999999999,13.518181818181818,18.2,26.7,67.72727272727273,3.86,8.75,0.0,93.7,0.4627272727272727,0.0,0.0,10.07,16.369999999999997,21.86,8.1,60.6,4.035,7.73,0.0,113.7,0.46799999999999997,0.0,0.0,14.85,20.8,25.8,9.1,56.3,3.4659999999999997,7.65,0.0,158.0,0.45499999999999996,0.0,0.0,19.44,25.06,30.22,13.8,50.8,3.7600000000000002,8.71,0.0,200.6,0.42800000000000005,0.0,0.0,14.209999999999999,19.880000000000003,24.869999999999997,6.2,55.9,3.595,10.48,0.0,148.8,0.42299999999999993,0.0,0.0,15.4,20.85,25.98,13.5,57.4,4.333,7.38,0.0,158.5,0.42400000000000004,0.0,0.0,16.845454545454547,23.263636363636365,28.44545454545454,3.3,48.81818181818182,2.880909090909091,6.33,0.0,200.9,0.4145454545454545,0.0,0.0,17.82,23.380000000000003,28.7,1.3,48.5,3.687,9.09,0.0,183.8,0.4109999999999999,0.0,0.0,14.75,20.31,25.34,11.2,47.2,2.975,6.69,0.0,153.1,0.403,0.0,0.0,11.663636363636364,16.463636363636365,21.018181818181816,14.200000000000001,60.0,3.4481818181818182,6.93,0.0,126.1,0.4109090909090909,0.0,0.0,11.92,18.8,25.75,0.0,35.9,3.406,6.11,0.1,138.0,0.403,0.0,0.0,8.67,12.42,16.130000000000003,11.1,60.5,4.679,10.49,0.0,74.2,0.40499999999999997,0.0,0.0,1.77,4.62,7.93,14.6,67.2,5.011,9.1,0.0,7.499999999999999,0.417,0.0,0.0,-0.49000000000000005,2.27,4.96,7.2,69.8,3.3979999999999997,6.73,0.0,1.4000000000000004,0.43,0.0,0.0,-1.3800000000000001,0.9400000000000001,3.72,2.4,77.0,2.9560000000000004,4.1,0.0,0.0,0.42400000000000004,0.0,0.0,,,,,,1.04,0.29,0.6799999999999999
2001,Есильский,Пшеница,51.95,66.4,175.0,0.8699999999999999,8.25,15.559999999999999,22.72,13.299999999999999,52.1,3.429,8.5,0.0,105.6,0.489,0.0,0.0,7.6,14.830000000000002,21.03,13.5,54.7,3.599,7.11,0.0,98.30000000000001,0.476,0.0,0.0,13.372727272727273,20.009090909090908,25.79090909090909,12.1,46.09090909090909,3.4427272727272724,6.25,0.09090909090909091,165.1,0.4581818181818182,0.0,0.0,11.09,16.5,21.119999999999997,15.899999999999999,55.3,4.429,9.61,0.0,115.0,0.44400000000000006,0.0,0.0,13.2,19.36,24.509999999999998,2.4,48.5,3.18,6.91,0.0,143.6,0.43499999999999994,0.0,0.0,15.469999999999999,21.34,26.54,2.9,44.7,4.575,8.05,0.0,163.4,0.42000000000000004,0.0,0.0,11.89,16.57,21.009999999999998,45.5,65.9,3.978,9.45,0.0,115.7,0.45099999999999996,0.0,0.0,13.61,18.240000000000002,22.669999999999998,31.7,72.3,3.4659999999999997,9.46,0.0,132.4,0.454,0.0,0.0,14.481818181818182,20.472727272727273,25.572727272727274,8.4,56.63636363636363,3.0036363636363634,5.97,0.0,170.2,0.44,0.0,0.0,16.25,20.96,25.23,34.4,59.1,3.442,6.95,0.0,159.6,0.43,0.0,0.0,14.48,19.0,23.55,22.3,65.4,3.471,7.53,0.0,140.0,0.44299999999999995,0.0,0.0,10.336363636363636,13.97272727272727,17.972727272727273,37.3,72.27272727272727,3.3181818181818183,7.54,0.0,98.7,0.45363636363636367,0.0,0.0,9.8,13.780000000000001,18.02,20.6,68.9,4.113,7.5,0.0,87.8,0.458,0.0,0.0,5.33,8.72,12.35,17.1,73.4,3.496,6.9,0.0,37.199999999999996,0.462,0.0,0.0,6.7700000000000005,10.629999999999999,14.930000000000001,2.8,62.3,3.7019999999999995,9.36,0.0,56.300000000000004,0.46299999999999997,0.0,0.0,4.14,6.83,9.709999999999999,45.6,70.3,4.345000000000001,10.14,0.0,22.700000000000003,0.479,0.0,0.0,2.6799999999999997,5.96,9.3,1.3,66.8,5.022,8.74,0.0,5.1000000000000005,0.502,0.0,0.0,,,,,,0.51,1.04,0.29
2002,Есильский,Пшеница,51.95,66.4,175.0,0.8699999999999999,2.3600000000000003,10.120000000000001,16.55,6.0,55.8,3.053,6.24,0.0,51.2,0.55,0.0,0.0,5.58,12.059999999999999,17.57,5.9,57.3,4.455,8.64,0.0,70.9,0.529,0.0,0.0,6.290909090909091,10.89090909090909,15.109090909090908,28.3,63.81818181818182,4.759090909090909,11.73,0.0,64.8,0.5127272727272728,0.0,0.0,10.45,16.68,21.919999999999998,14.0,56.4,3.3869999999999996,6.45,0.0,116.8,0.491,0.0,0.0,11.940000000000001,18.06,22.919999999999998,5.9,56.9,2.9170000000000003,6.77,0.0,130.6,0.47400000000000003,0.0,0.0,13.540000000000001,18.369999999999997,22.46,23.4,66.0,3.2399999999999998,8.63,0.0,133.7,0.47000000000000003,0.0,0.0,14.41,20.36,25.330000000000002,7.3,63.7,3.154,6.38,0.0,153.6,0.46299999999999997,0.0,0.0,14.669999999999998,19.86,24.82,4.1,56.8,3.191,6.94,0.0,148.6,0.44299999999999995,0.0,0.0,15.427272727272726,20.88181818181818,25.69090909090909,3.2,54.54545454545455,3.3072727272727276,6.54,0.0,174.7,0.4336363636363636,0.0,0.0,17.89,23.630000000000003,28.919999999999998,12.7,52.8,3.3579999999999997,6.79,0.0,186.3,0.425,0.0,0.0,12.27,17.270000000000003,22.27,12.6,61.4,3.654,7.1,0.0,122.7,0.433,0.0,0.0,9.627272727272727,13.981818181818182,18.654545454545453,25.0,69.36363636363636,3.4045454545454548,8.53,0.0,98.8,0.43727272727272726,0.0,0.0,10.74,15.86,21.169999999999998,3.5,62.2,3.197,7.42,0.0,108.6,0.43,0.0,0.0,8.61,14.6,21.77,0.0,34.3,4.188000000000001,9.2,0.2,96.0,0.421,0.0,0.0,10.629999999999999,14.87,19.86,5.1,55.1,4.276,9.23,0.0,98.7,0.42000000000000004,0.0,0.0,3.5,8.45,13.7,7.6,56.0,4.968999999999999,11.87,0.0,35.6,0.42699999999999994,0.0,0.0,-2.4799999999999995,0.76,3.2,12.5,73.8,4.534000000000001,10.07,0.0,4.9,0.43,0.0,0.0,,,,,,0.8699999999999999,0.51,1.04
2003,Есильский,Пшеница,51.95,66.4,175.0,0.82,6.840000000000001,12.309999999999999,17.68,9.2,69.2,3.653,8.59,0.0,73.1,0.495,0.0,0.0,10.97,17.94,24.55,9.8,61.2,2.6719999999999997,6.71,0.0,129.4,0.475,0.0,0.0,10.336363636363636,15.445454545454545,20.727272727272727,30.599999999999998,67.63636363636364,3.8854545454545457,9.97,0.0,114.9,0.49636363636363634,0.0,0.0,9.42,14.719999999999999,19.5,43.0,71.3,3.687,8.34,0.0,97.2,0.51,0.0,0.0,12.22,17.46,22.16,6.9,64.6,3.849,7.48,0.0,124.60000000000001,0.509,0.0,0.0,14.830000000000002,20.47,25.25,8.299999999999999,54.2,4.152,8.6,0.0,154.70000000000002,0.48,0.0,0.0,17.46,21.619999999999997,26.130000000000003,47.7,72.7,3.189,6.84,0.0,166.2,0.48600000000000004,0.0,0.0,12.64,17.71,22.0,2.6,64.5,2.955,6.05,0.0,127.10000000000001,0.477,0.0,0.0,12.509090909090908,17.490909090909092,22.009090909090908,4.199999999999999,61.0,3.5527272727272727,8.93,0.0,137.4,0.47363636363636363,0.0,0.0,15.95,22.07,27.330000000000002,0.8999999999999999,53.2,2.886,6.67,0.0,170.7,0.45,0.0,0.0,19.740000000000002,25.38,30.82,10.5,48.6,2.5460000000000003,5.64,0.0,203.79999999999998,0.43099999999999994,0.0,0.0,17.21818181818182,23.4,29.063636363636363,0.1,40.0,2.9645454545454544,6.67,0.0,202.4,0.4209090909090909,0.0,0.0,16.98,23.54,30.21,0.2,37.4,3.507,7.4,0.0,185.4,0.41,0.0,0.0,10.43,13.969999999999999,17.93,17.7,60.7,3.5829999999999997,7.05,0.0,89.7,0.43099999999999994,0.0,0.0,4.58,8.53,13.2,14.0,63.9,3.4229999999999996,7.57,0.0,35.3,0.441,0.0,0.0,0.8400000000000001,7.1,14.180000000000001,0.0,54.0,2.465,4.25,0.0,21.3,0.438,0.0,0.0,0.0,5.4399999999999995,12.08,0.0,37.6,2.67,4.1,0.0,3.9000000000000004,0.43,0.0,0.0,,,,,,0.8699999999999999,0.8699999999999999,0.51
2004,Есильский,Пшеница,51.95,66.4,175.0,0.54,5.07,11.3,17.0,4.199999999999999,49.5,4.104,8.61,0.0,63.2,0.507,0.0,0.0,13.040000000000001,20.369999999999997,26.919999999999998,16.6,42.1,4.1530000000000005,8.23,0.4,153.7,0.477,0.0,0.0,10.6,17.29090909090909,22.654545454545453,0.39999999999999997,45.36363636363637,3.722727272727273,7.28,0.0,135.2,0.4581818181818182,0.0,0.0,12.7,19.41,25.16,1.4000000000000001,36.4,4.072,11.29,0.2,144.1,0.44000000000000006,0.0,0.0,16.91,22.78,28.1,2.3,38.8,4.8260000000000005,9.67,0.2,177.8,0.43099999999999994,0.0,0.0,15.48,21.04,25.76,3.8,48.7,4.034000000000001,7.35,0.0,160.4,0.426,0.0,0.0,14.59,19.9,24.259999999999998,17.299999999999997,55.1,3.229,7.36,0.0,149.0,0.426,0.0,0.0,17.380000000000003,24.2,29.2,0.7,45.6,3.1510000000000002,6.04,0.0,192.0,0.417,0.0,0.0,18.29090909090909,23.863636363636363,28.572727272727274,8.8,44.09090909090909,2.7209090909090907,6.86,0.0,207.5,0.4072727272727273,0.0,0.0,13.819999999999999,18.119999999999997,22.6,42.2,64.9,3.999,8.1,0.0,131.2,0.426,0.0,0.0,15.830000000000002,21.96,27.389999999999997,0.0,45.7,3.2910000000000004,6.97,0.0,169.6,0.413,0.0,0.0,13.609090909090908,19.454545454545453,24.827272727272728,2.8,51.36363636363637,3.2954545454545454,7.73,0.0,159.0,0.4063636363636363,0.0,0.0,9.61,15.280000000000001,20.759999999999998,9.4,55.6,3.5140000000000002,9.12,0.0,102.8,0.417,0.0,0.0,9.9,14.540000000000001,19.130000000000003,4.1,58.0,3.221,9.44,0.0,95.39999999999999,0.41899999999999993,0.0,0.0,9.709999999999999,15.4,21.34,1.8,51.8,3.777,8.39,0.0,104.0,0.418,0.0,0.0,7.159999999999999,10.91,15.080000000000002,15.1,59.1,4.154,7.09,0.0,63.7,0.42000000000000004,0.0,0.0,4.819999999999999,8.540000000000001,13.580000000000002,11.8,56.8,6.132,11.08,0.0,23.900000000000002,0.426,0.0,0.0,,,,,,0.82,0.8699999999999999,0.8699999999999999
